Video,Label,Frame,Cheek_Left_Angle,FPS
video108_final.mp4,Healthy,96,-0.3150153031482304,20.0
video108_final.mp4,Healthy,97,-1.7296871976356247,20.0
video108_final.mp4,Healthy,98,-2.956155616506736,20.0
video108_final.mp4,Healthy,99,-1.3785397309697491,20.0
video108_final.mp4,Healthy,100,-0.9384197226704424,20.0
video10_final.mp4,Healthy,1,0.0,20.0
video10_final.mp4,Healthy,2,-3.0807587728600137,20.0
video10_final.mp4,Healthy,3,-2.0390361133355652,20.0
video10_final.mp4,Healthy,4,2.842565088400617,20.0
video10_final.mp4,Healthy,5,-2.279749196982928,20.0
video10_final.mp4,Healthy,6,-2.033184117342632,20.0
video10_final.mp4,Healthy,7,0.4847929494527654,20.0
video10_final.mp4,Healthy,8,0.5687653551350749,20.0
video10_final.mp4,Healthy,9,2.1579514619736604,20.0
video10_final.mp4,Healthy,10,-2.9538610627175887,20.0
video10_final.mp4,Healthy,11,2.8146560748434433,20.0
video10_final.mp4,Healthy,12,2.508100111791589,20.0
video10_final.mp4,Healthy,13,-1.323045940269218,20.0
video10_final.mp4,Healthy,14,1.122368781029005,20.0
video10_final.mp4,Healthy,15,-0.0034084454508660138,20.0
video10_final.mp4,Healthy,16,-1.70686388497421,20.0
video10_final.mp4,Healthy,17,-0.959513030512345,20.0
video10_final.mp4,Healthy,18,-0.1889219491307585,20.0
video10_final.mp4,Healthy,19,-2.6668691400461886,20.0
video10_final.mp4,Healthy,20,-0.9698932517766979,20.0
video10_final.mp4,Healthy,21,-2.193075547462434,20.0
video10_final.mp4,Healthy,22,2.9963249566419843,20.0
video10_final.mp4,Healthy,23,2.8195574624414967,20.0
video10_final.mp4,Healthy,24,-1.3075076272926947,20.0
video10_final.mp4,Healthy,25,-0.3687394540583481,20.0
video10_final.mp4,Healthy,26,-0.7821885694643882,20.0
video10_final.mp4,Healthy,27,-0.6886861847994153,20.0
video10_final.mp4,Healthy,28,-0.24321052023980447,20.0
video10_final.mp4,Healthy,29,-1.823216288616036,20.0
video10_final.mp4,Healthy,30,-0.4784464053799454,20.0
video10_final.mp4,Healthy,31,-0.751893952233773,20.0
video10_final.mp4,Healthy,32,-0.5704230141572391,20.0
video10_final.mp4,Healthy,33,0.059257658319904864,20.0
video10_final.mp4,Healthy,34,1.7707988047970253,20.0
video10_final.mp4,Healthy,35,0.24433367999427574,20.0
video10_final.mp4,Healthy,36,-2.9932578273939425,20.0
video10_final.mp4,Healthy,37,-3.1299087016727847,20.0
video10_final.mp4,Healthy,38,-3.054897438287106,20.0
video10_final.mp4,Healthy,39,-2.707629345005269,20.0
video10_final.mp4,Healthy,40,2.8763894425804684,20.0
video10_final.mp4,Healthy,41,2.6444767837668093,20.0
video10_final.mp4,Healthy,42,2.8485025756045053,20.0
video10_final.mp4,Healthy,43,2.8139194415521547,20.0
video10_final.mp4,Healthy,44,-0.6088805262264364,20.0
video10_final.mp4,Healthy,45,-0.9572289858495866,20.0
video10_final.mp4,Healthy,46,-0.8199887115755012,20.0
video10_final.mp4,Healthy,47,0.3134987944917891,20.0
video10_final.mp4,Healthy,48,0.9105776835198173,20.0
video10_final.mp4,Healthy,49,-0.23632174892846516,20.0
video10_final.mp4,Healthy,50,3.11240659202886,20.0
video10_final.mp4,Healthy,51,2.426508236956708,20.0
video10_final.mp4,Healthy,52,2.7447216827929393,20.0
video10_final.mp4,Healthy,53,0.5162895962173878,20.0
video10_final.mp4,Healthy,54,0.3578138288410338,20.0
video10_final.mp4,Healthy,55,-1.3081834554823915,20.0
video10_final.mp4,Healthy,56,-0.3320710028802821,20.0
video10_final.mp4,Healthy,57,0.5262781330328041,20.0
video10_final.mp4,Healthy,58,-0.8034019967082269,20.0
video10_final.mp4,Healthy,59,-0.28968537923672727,20.0
video10_final.mp4,Healthy,60,-1.4564283102144617,20.0
video10_final.mp4,Healthy,61,-2.543643579134995,20.0
video10_final.mp4,Healthy,62,-1.8077138653034217,20.0
video10_final.mp4,Healthy,63,0.8271526945998753,20.0
video10_final.mp4,Healthy,64,0.2617775133940554,20.0
video10_final.mp4,Healthy,65,2.0369789880181175,20.0
video10_final.mp4,Healthy,66,1.5792665587358246,20.0
video10_final.mp4,Healthy,67,1.7850385448207078,20.0
video10_final.mp4,Healthy,68,1.937236178176759,20.0
video10_final.mp4,Healthy,69,1.9600711492508636,20.0
video10_final.mp4,Healthy,70,-1.0087764523416864,20.0
video10_final.mp4,Healthy,71,-1.1622826378232705,20.0
video10_final.mp4,Healthy,72,-0.9801709490875153,20.0
video10_final.mp4,Healthy,73,-1.788096978440913,20.0
video10_final.mp4,Healthy,74,-0.2995572925725299,20.0
video10_final.mp4,Healthy,75,-2.6010347096600146,20.0
video10_final.mp4,Healthy,76,2.4639269501900753,20.0
video10_final.mp4,Healthy,77,2.161565579264797,20.0
video10_final.mp4,Healthy,78,0.16339978910761324,20.0
video10_final.mp4,Healthy,79,1.0698429241384344,20.0
video10_final.mp4,Healthy,80,-1.134294828638311,20.0
video10_final.mp4,Healthy,81,0.8945458991927318,20.0
video10_final.mp4,Healthy,82,1.7002434198506382,20.0
video10_final.mp4,Healthy,83,1.480805933569446,20.0
video10_final.mp4,Healthy,84,1.9512915742502446,20.0
video10_final.mp4,Healthy,85,2.2190800829313817,20.0
video10_final.mp4,Healthy,86,2.6544692718221885,20.0
video10_final.mp4,Healthy,87,-3.0699477919321847,20.0
video10_final.mp4,Healthy,88,-1.6875479585248145,20.0
video10_final.mp4,Healthy,89,-2.6847499879086523,20.0
video10_final.mp4,Healthy,90,-2.041022996925216,20.0
video10_final.mp4,Healthy,91,-1.7116084657806356,20.0
video10_final.mp4,Healthy,92,-1.594370434416908,20.0
video10_final.mp4,Healthy,93,-2.6492294435734767,20.0
video10_final.mp4,Healthy,94,0.5900337942401955,20.0
video10_final.mp4,Healthy,95,1.7245975240623272,20.0
video10_final.mp4,Healthy,96,1.8476131047441922,20.0
video10_final.mp4,Healthy,97,0.9519904071837787,20.0
video10_final.mp4,Healthy,98,0.23647392139216547,20.0
video10_final.mp4,Healthy,99,-0.02358120840782053,20.0
video10_final.mp4,Healthy,100,0.18653350276913191,20.0
video11_final.mp4,Healthy,1,0.0,20.0
video11_final.mp4,Healthy,2,2.460248862133023,20.0
video11_final.mp4,Healthy,3,0.36791192896304026,20.0
video11_final.mp4,Healthy,4,-2.6332975928630544,20.0
video11_final.mp4,Healthy,5,-0.8516129483336907,20.0
video11_final.mp4,Healthy,6,-1.7743394907821306,20.0
video11_final.mp4,Healthy,7,-1.8860758187140103,20.0
video11_final.mp4,Healthy,8,-2.464430359405646,20.0
video11_final.mp4,Healthy,9,0.37695711245565205,20.0
video11_final.mp4,Healthy,10,0.9227758383008333,20.0
video11_final.mp4,Healthy,11,-0.05725010937211089,20.0
video11_final.mp4,Healthy,12,0.6930085500774934,20.0
video11_final.mp4,Healthy,13,2.9533562099156976,20.0
video11_final.mp4,Healthy,14,2.51771337330275,20.0
video11_final.mp4,Healthy,15,-1.701466677780012,20.0
video11_final.mp4,Healthy,16,1.437802511744445,20.0
video11_final.mp4,Healthy,17,0.3869512598424473,20.0
video11_final.mp4,Healthy,18,0.8128308356810456,20.0
video11_final.mp4,Healthy,19,-2.8119724978941463,20.0
video11_final.mp4,Healthy,20,1.211960685645705,20.0
video11_final.mp4,Healthy,21,-1.3871459370002712,20.0
video11_final.mp4,Healthy,22,-1.4981526738316249,20.0
video11_final.mp4,Healthy,23,-1.597346075659322,20.0
video11_final.mp4,Healthy,24,-0.1503852684431723,20.0
video11_final.mp4,Healthy,25,0.7656451913274244,20.0
video11_final.mp4,Healthy,26,1.2868360542897666,20.0
video11_final.mp4,Healthy,27,-0.5605930885449951,20.0
video11_final.mp4,Healthy,28,0.1686130481659454,20.0
video11_final.mp4,Healthy,29,-1.4421343479219308,20.0
video11_final.mp4,Healthy,30,-1.4011920814677237,20.0
video11_final.mp4,Healthy,31,-2.7309408612449877,20.0
video11_final.mp4,Healthy,32,1.298110537299147,20.0
video11_final.mp4,Healthy,33,1.1401827023537976,20.0
video11_final.mp4,Healthy,34,-2.3388170655713596,20.0
video11_final.mp4,Healthy,35,-0.09796753923071928,20.0
video11_final.mp4,Healthy,36,2.0787472894898493,20.0
video11_final.mp4,Healthy,37,0.38881216821224723,20.0
video11_final.mp4,Healthy,38,-3.0577320532198424,20.0
video11_final.mp4,Healthy,39,1.3039900420490507,20.0
video11_final.mp4,Healthy,40,-2.739628460444338,20.0
video11_final.mp4,Healthy,41,2.3003565570702182,20.0
video11_final.mp4,Healthy,42,-2.5701111419615312,20.0
video11_final.mp4,Healthy,43,3.0958128038994643,20.0
video11_final.mp4,Healthy,44,2.935558723671622,20.0
video11_final.mp4,Healthy,45,-0.6193662780223883,20.0
video11_final.mp4,Healthy,46,0.18419810917113705,20.0
video11_final.mp4,Healthy,47,2.592048463260249,20.0
video11_final.mp4,Healthy,48,0.30925546789227926,20.0
video11_final.mp4,Healthy,49,0.8352270795439999,20.0
video11_final.mp4,Healthy,50,-2.969062176836374,20.0
video11_final.mp4,Healthy,51,1.1721559248840223,20.0
video11_final.mp4,Healthy,52,2.1022249879454042,20.0
video11_final.mp4,Healthy,53,2.695174106213594,20.0
video11_final.mp4,Healthy,54,2.917937749826336,20.0
video11_final.mp4,Healthy,55,2.8954024532336313,20.0
video11_final.mp4,Healthy,56,3.0163181475618086,20.0
video11_final.mp4,Healthy,57,2.568732776569293,20.0
video11_final.mp4,Healthy,58,2.7152260446534293,20.0
video11_final.mp4,Healthy,59,-0.6747035171245431,20.0
video11_final.mp4,Healthy,60,-0.1268775290548362,20.0
video11_final.mp4,Healthy,61,-0.04903142680514302,20.0
video11_final.mp4,Healthy,62,2.965752676993352,20.0
video11_final.mp4,Healthy,63,2.7275578136770426,20.0
video11_final.mp4,Healthy,64,0.2547868716839804,20.0
video11_final.mp4,Healthy,65,-0.6431996226420595,20.0
video11_final.mp4,Healthy,66,2.618972336122991,20.0
video11_final.mp4,Healthy,67,-2.8848042856844254,20.0
video11_final.mp4,Healthy,68,-1.1473345740977492,20.0
video11_final.mp4,Healthy,69,-0.8813608993620482,20.0
video11_final.mp4,Healthy,70,-1.5437428402957762,20.0
video11_final.mp4,Healthy,71,-2.72758549371775,20.0
video11_final.mp4,Healthy,72,2.9162634461148924,20.0
video11_final.mp4,Healthy,73,-0.37134898117778686,20.0
video11_final.mp4,Healthy,74,-1.0305501085956446,20.0
video11_final.mp4,Healthy,75,-2.8115825685711555,20.0
video11_final.mp4,Healthy,76,-2.6897992607633574,20.0
video11_final.mp4,Healthy,77,-2.323173592833067,20.0
video11_final.mp4,Healthy,78,-2.3617800936897333,20.0
video11_final.mp4,Healthy,79,-2.8690628000761746,20.0
video11_final.mp4,Healthy,80,2.9338057869625485,20.0
video11_final.mp4,Healthy,81,1.3291615158363683,20.0
video11_final.mp4,Healthy,82,-0.31998609984229776,20.0
video11_final.mp4,Healthy,83,0.2356155791625264,20.0
video11_final.mp4,Healthy,84,-0.4539678318146723,20.0
video11_final.mp4,Healthy,85,-2.043894212643757,20.0
video11_final.mp4,Healthy,86,-2.0233664482347846,20.0
video11_final.mp4,Healthy,87,-0.07919145622943248,20.0
video11_final.mp4,Healthy,88,0.7529472309483375,20.0
video11_final.mp4,Healthy,89,-0.33402875165723234,20.0
video11_final.mp4,Healthy,90,-2.8503851608236555,20.0
video11_final.mp4,Healthy,91,-2.1951827769975023,20.0
video11_final.mp4,Healthy,92,-2.3542463479987976,20.0
video11_final.mp4,Healthy,93,-2.286871604643379,20.0
video11_final.mp4,Healthy,94,-0.46142961214342104,20.0
video11_final.mp4,Healthy,95,2.356600089271059,20.0
video11_final.mp4,Healthy,96,2.0040770866214936,20.0
video11_final.mp4,Healthy,97,1.0200510072867706,20.0
video11_final.mp4,Healthy,98,0.9560953115025821,20.0
video11_final.mp4,Healthy,99,1.0177762844421747,20.0
video11_final.mp4,Healthy,100,2.5455170397533404,20.0
video125_final.mp4,Healthy,1,0.0,20.0
video125_final.mp4,Healthy,2,0.8488257545574226,20.0
video125_final.mp4,Healthy,3,2.1023392402962933,20.0
video125_final.mp4,Healthy,4,1.1845905435623714,20.0
video125_final.mp4,Healthy,5,2.8328273616807182,20.0
video125_final.mp4,Healthy,6,-1.4534377680398,20.0
video125_final.mp4,Healthy,7,2.6544577575339816,20.0
video125_final.mp4,Healthy,8,-1.4874936358924078,20.0
video125_final.mp4,Healthy,9,-1.9164377311280962,20.0
video125_final.mp4,Healthy,10,2.874270899010778,20.0
video125_final.mp4,Healthy,11,2.969058695236044,20.0
video125_final.mp4,Healthy,12,0.22937335388183486,20.0
video125_final.mp4,Healthy,13,0.12936206497685235,20.0
video125_final.mp4,Healthy,14,0.7080718692480362,20.0
video125_final.mp4,Healthy,15,-0.45935228796135036,20.0
video125_final.mp4,Healthy,16,0.5609934114120263,20.0
video125_final.mp4,Healthy,17,-0.004416415428886275,20.0
video125_final.mp4,Healthy,18,2.6452147733737417,20.0
video125_final.mp4,Healthy,19,0.22180620559609557,20.0
video125_final.mp4,Healthy,20,-1.7211491074834535,20.0
video125_final.mp4,Healthy,21,0.42214879095701907,20.0
video125_final.mp4,Healthy,22,-2.355627162514176,20.0
video125_final.mp4,Healthy,23,-2.4631319492462427,20.0
video125_final.mp4,Healthy,24,-2.2454905744089975,20.0
video125_final.mp4,Healthy,25,2.798322798920745,20.0
video125_final.mp4,Healthy,26,2.7540385006837993,20.0
video125_final.mp4,Healthy,27,-2.9384615191895977,20.0
video125_final.mp4,Healthy,28,-0.2304380690795813,20.0
video125_final.mp4,Healthy,29,2.9661823924761337,20.0
video125_final.mp4,Healthy,30,3.0796141190339337,20.0
video125_final.mp4,Healthy,31,2.961291541668268,20.0
video125_final.mp4,Healthy,32,2.7751677733381266,20.0
video125_final.mp4,Healthy,33,1.4243146778618332,20.0
video125_final.mp4,Healthy,34,-2.991296687089928,20.0
video125_final.mp4,Healthy,35,-2.9405332975792433,20.0
video125_final.mp4,Healthy,36,-3.0443252496038435,20.0
video125_final.mp4,Healthy,37,-2.7417922973616,20.0
video125_final.mp4,Healthy,38,2.3930088666990526,20.0
video125_final.mp4,Healthy,39,0.47779413058303666,20.0
video125_final.mp4,Healthy,40,2.545001260870978,20.0
video125_final.mp4,Healthy,41,-1.2769097169548673,20.0
video125_final.mp4,Healthy,42,-3.084852048248631,20.0
video125_final.mp4,Healthy,43,-2.785632409595985,20.0
video125_final.mp4,Healthy,44,0.43972995919499036,20.0
video125_final.mp4,Healthy,45,0.5384738213210128,20.0
video125_final.mp4,Healthy,46,2.5908626278128715,20.0
video125_final.mp4,Healthy,47,-0.07550093546644658,20.0
video125_final.mp4,Healthy,48,-2.5756639454704504,20.0
video125_final.mp4,Healthy,49,-2.5495911262792013,20.0
video125_final.mp4,Healthy,50,0.011655197599678433,20.0
video125_final.mp4,Healthy,51,-2.0439870602828085,20.0
video125_final.mp4,Healthy,52,2.344073564254639,20.0
video125_final.mp4,Healthy,53,0.1464952972095246,20.0
video125_final.mp4,Healthy,54,1.7719932668734923,20.0
video125_final.mp4,Healthy,55,-0.3987546332222393,20.0
video125_final.mp4,Healthy,56,2.344426425125959,20.0
video125_final.mp4,Healthy,57,-0.30938643760521706,20.0
video125_final.mp4,Healthy,58,-2.870901092322139,20.0
video125_final.mp4,Healthy,59,-2.757848775038959,20.0
video125_final.mp4,Healthy,60,1.9050435402845598,20.0
video125_final.mp4,Healthy,61,-0.14636149433103723,20.0
video125_final.mp4,Healthy,62,-1.4175236541764134,20.0
video125_final.mp4,Healthy,63,0.23295039321646974,20.0
video125_final.mp4,Healthy,64,2.3034740683173514,20.0
video125_final.mp4,Healthy,65,2.4991842526985657,20.0
video125_final.mp4,Healthy,66,1.1232428056160306,20.0
video125_final.mp4,Healthy,67,1.4939748892924964,20.0
video125_final.mp4,Healthy,68,-0.8677388723113826,20.0
video125_final.mp4,Healthy,69,1.9157658171025214,20.0
video125_final.mp4,Healthy,70,-0.27744708564891196,20.0
video125_final.mp4,Healthy,71,0.5543093584937862,20.0
video125_final.mp4,Healthy,72,0.1951351014939217,20.0
video125_final.mp4,Healthy,73,-0.6316191117782061,20.0
video125_final.mp4,Healthy,74,-1.4269978295847048,20.0
video125_final.mp4,Healthy,75,-0.6671553727016035,20.0
video125_final.mp4,Healthy,76,-0.9488572115713693,20.0
video125_final.mp4,Healthy,77,-0.5594677911922571,20.0
